n,p,q,p.value,stat,loglik.F,loglik.R
15000,0.215,0.825,1.52555221327629e-06,32.4808203253488,-93205.0602399064,-93221.3006500691
20000,0.215,0.825,0.00089769352953558,18.7059073771816,-124069.403485343,-124078.756439032
25000,0.215,0.825,4.18258962445522e-05,25.3986854786635,-155330.249230429,-155342.948573168
30000,0.215,0.825,3.59933439499949e-09,45.2078602557303,-186052.249143141,-186074.853073269
10000,0.215,0.825,0.0597217103941274,9.05572104267776,-61613.2483619745,-61617.7762224958
15000,0.215,0.825,0.0164238455938557,12.1280756347696,-93038.1281827929,-93044.1922206103
20000,0.215,0.825,0.0578109360086763,9.13505713659106,-123709.914550992,-123714.48207956
25000,0.215,0.825,0.0510967248090229,9.43516125204042,-154722.711024733,-154727.428605359
30000,0.215,0.825,0.000868843097476691,18.7782114719739,-186547.867771582,-186557.256877318
10000,0.215,0.825,0.0288035650571382,10.8084240277094,-61803.3792094353,-61808.7834214492
15000,0.215,0.825,0.150126973185789,6.74268895524438,-92902.3859320342,-92905.7572765118
20000,0.215,0.825,0.0372045594436459,10.1990735841973,-124457.307275645,-124462.406812437
25000,0.215,0.825,0.00309671421016254,15.9429247030639,-154901.293556945,-154909.265019297
30000,0.215,0.825,2.14854721440549e-06,31.7532992946217,-186429.194160617,-186445.070810265
10000,0.215,0.825,0.202988912519019,5.9490076793445,-62342.9995369327,-62345.9740407724
15000,0.215,0.825,0.211526623901652,5.83864691801136,-92974.1944963267,-92977.1138197857
20000,0.215,0.825,0.0236171194688091,11.2773990343267,-123813.361656938,-123819.000356456
25000,0.215,0.825,0.00207291936567865,16.843652573647,-154549.026268864,-154557.448095151
30000,0.215,0.825,2.26672714211379e-06,31.6394518272136,-185824.206129913,-185840.025855827
10000,0.215,0.825,0.317391822770607,4.71874481481791,-61973.3057185673,-61975.6650909747
15000,0.215,0.825,0.0131282607190843,12.6483351440402,-93126.9144707342,-93133.2386383062
20000,0.215,0.825,0.00656090257578226,14.2421833741537,-123931.562182144,-123938.683273831
25000,0.215,0.825,1.07371839998382e-07,38.0898897661828,-154389.647463629,-154408.692408512
30000,0.215,0.825,0.000800986600617493,18.9580875416868,-185841.264573111,-185850.743616882
10000,0.215,0.825,0.0543366863249709,9.28593071424984,-61690.4016231442,-61695.0445885013
15000,0.215,0.825,0.00105441619576569,18.3493385195616,-92806.5963956796,-92815.7710649394
20000,0.215,0.825,2.60946833676806e-05,26.4151053360256,-123777.488907767,-123790.696460435
25000,0.215,0.825,2.23070212984827e-06,31.6735173567431,-155141.133201524,-155156.969960202
30000,0.215,0.825,7.93545481866283e-05,24.0141570083797,-186497.826887046,-186509.83396555
10000,0.215,0.825,0.0410499205738337,9.96333080509794,-62018.9844454238,-62023.9661108264
15000,0.215,0.825,0.131359133921522,7.08704581737402,-93108.2189099983,-93111.762432907
20000,0.215,0.825,0.000395033491997118,20.5151637014642,-123591.06060972,-123601.31819157
25000,0.215,0.825,0.00498579782751246,14.8667134466232,-155124.891448259,-155132.324804982
30000,0.215,0.825,0.00465698518782444,15.0214253619779,-185958.277467743,-185965.788180424
10000,0.215,0.825,0.961936550730366,0.610084087602445,-61908.5524436901,-61908.8574857339
15000,0.215,0.825,4.29515766502643e-05,25.3413828617195,-93032.3860830898,-93045.0567745207
20000,0.215,0.825,0.00043511231016742,20.302956925123,-123693.117595763,-123703.269074225
25000,0.215,0.825,0.00347268778746407,15.6847655868623,-154926.558475748,-154934.400858542
30000,0.215,0.825,0.000217587776442632,21.8206257433631,-185865.12494237,-185876.035255242
10000,0.215,0.825,0.0280729876404296,10.8692879431183,-62120.2134781383,-62125.6481221099
15000,0.215,0.825,0.535341301387114,3.13592851100839,-93561.2883533968,-93562.8563176523
20000,0.215,0.825,0.000190878402750624,22.1064090559667,-124114.772415401,-124125.825619929
25000,0.215,0.825,0.000333207030134288,20.8884648692911,-154900.709174281,-154911.153406716
30000,0.215,0.825,2.14686559030759e-05,26.8346976230387,-186127.337157861,-186140.754506672
10000,0.215,0.825,0.269137668626587,5.18189734578482,-61714.5016749362,-61717.0926236091
15000,0.215,0.825,6.15186862366593e-05,24.5652529808867,-92934.6105793841,-92946.8932058746
20000,0.215,0.825,0.243572015019987,5.45658632460982,-124700.147765216,-124702.876058378
25000,0.215,0.825,0.00212933828629831,16.7835574256023,-155138.696945731,-155147.088724444
30000,0.215,0.825,0.000279653800757244,21.2721354097011,-186295.344516451,-186305.980584156
10000,0.215,0.825,0.229900328875225,5.61386679961288,-61962.9569112122,-61965.763844612
15000,0.215,0.825,3.60175473290502e-05,25.7211021295807,-93080.7122309301,-93093.5727819949
20000,0.215,0.825,9.58794041371416e-06,28.5633154474199,-123772.320660384,-123786.602318107
25000,0.215,0.825,0.0021844669126534,16.7263340986683,-155232.973139162,-155241.336306211
30000,0.215,0.825,0.0494884310158857,9.51262725662673,-185907.477630464,-185912.233944093
10000,0.215,0.825,0.0528199800918982,9.35470078553772,-62198.6329260052,-62203.310276398
15000,0.215,0.825,2.92015373805314e-05,26.1730131150107,-93622.7100219969,-93635.7965285544
20000,0.215,0.825,2.70942845106044e-05,26.3342218008765,-123854.28880978,-123867.45592068
25000,0.215,0.825,5.54416392401773e-08,39.4799981455435,-155267.082137226,-155286.822136299
30000,0.215,0.825,8.61665268099531e-07,33.6923778851633,-186787.847197961,-186804.693386904
10000,0.215,0.825,0.0270999444890076,10.9527725634107,-62176.3417180121,-62181.8181042938
15000,0.215,0.825,5.19369595660609e-05,24.9312392684224,-93198.2618351225,-93210.7274547567
20000,0.215,0.825,4.23545313290327e-06,30.3084006741701,-123933.22686948,-123948.381069817
25000,0.215,0.825,4.45030825194501e-05,25.2648030507262,-154430.275336837,-154442.907738362
30000,0.215,0.825,1.1082756935895e-06,33.1588698570849,-186403.287879792,-186419.86731472
10000,0.215,0.825,0.0154366162902764,12.2723844915454,-61891.8605615042,-61897.99675375
15000,0.215,0.825,5.48119214079084e-05,24.814820827567,-92445.2735440895,-92457.6809545033
20000,0.215,0.825,0.00866983767331604,13.6046545361169,-123672.494382258,-123679.296709526
25000,0.215,0.825,0.0404021197024737,10.0015179729671,-155397.452007485,-155402.452766471
30000,0.215,0.825,6.20596909556435e-05,24.5463153060409,-185995.094927666,-186007.368085319
10000,0.215,0.825,0.0367135672337384,10.2308456503233,-61935.0458730603,-61940.1612958854
15000,0.215,0.825,6.91939513673429e-05,24.3108636976685,-93340.9494381041,-93353.1048699529
20000,0.215,0.825,0.000902887825333323,18.6931340234005,-123961.01076753,-123970.357334541
25000,0.215,0.825,5.4228333715077e-08,39.5264934861334,-155159.740412193,-155179.503658936
30000,0.215,0.825,5.60717432704328e-07,34.6020094070118,-186388.665016711,-186405.966021415
10000,0.215,0.825,0.0230991276428882,11.3296008758625,-62054.7646287771,-62060.429429215
15000,0.215,0.825,0.0215452632241278,11.4932891426433,-93008.5167813273,-93014.2634258986
20000,0.215,0.825,1.5317834317322e-06,32.4721657770278,-124485.737716016,-124501.973798904
25000,0.215,0.825,1.5189720292786e-07,37.3592935699271,-155022.92054465,-155041.600191435
30000,0.215,0.825,3.97118777819939e-06,30.4457342338283,-186208.871343519,-186224.094210636
10000,0.215,0.825,0.0526794288711804,9.36116869903344,-61750.4743702506,-61755.1549546002
15000,0.215,0.825,0.0235410335370467,11.2849968713999,-93076.552349107,-93082.1948475427
20000,0.215,0.825,8.76032099610118e-06,28.7564618893084,-124203.090941851,-124217.469172796
25000,0.215,0.825,4.46546609044224e-08,39.9345395757118,-154926.728460436,-154946.695730224
30000,0.215,0.825,0.0054838721584757,14.6504702113452,-186701.298006458,-186708.623241563
10000,0.215,0.825,0.000686437956793202,19.2990168980614,-61961.3627105186,-61971.0122189676
15000,0.215,0.825,0.00167479275163416,17.3201327411807,-93220.5850855745,-93229.2451519451
20000,0.215,0.825,0.000703250449461889,19.2456002340768,-124362.895409027,-124372.518209144
25000,0.215,0.825,0.000122999191421981,23.0631700733211,-154724.17875401,-154735.710339047
30000,0.215,0.825,2.07244883092158e-05,26.9105047638877,-186122.049760875,-186135.505013257
10000,0.215,0.825,0.00116843070749729,18.1214676232921,-62024.4945113441,-62033.5552451557
15000,0.215,0.825,4.11545957233418e-05,25.4335920478625,-93066.3562128292,-93079.0730088532
20000,0.215,0.825,0.0134187145868036,12.5976344997762,-124285.397631993,-124291.696449243
25000,0.215,0.825,0.026527026062253,11.0032933942275,-154570.952503054,-154576.454149751
30000,0.215,0.825,5.85107067082352e-09,44.1926284379442,-186236.634789987,-186258.731104206
10000,0.215,0.825,0.00135109761645445,17.7986044833378,-62288.6238435195,-62297.5231457612
15000,0.215,0.825,4.53861843580632e-06,30.1609898899042,-93028.9120228814,-93043.9925178264
20000,0.215,0.825,0.000575856719391951,19.6863776038808,-123478.681032262,-123488.524221064
25000,0.215,0.825,6.00531480342975e-05,24.6173968513613,-155129.881092688,-155142.189791114
30000,0.215,0.825,2.90545433753125e-06,31.1112961999024,-186109.811822462,-186125.367470562
10000,0.215,0.825,0.0284646569489918,10.8364705356944,-62126.9281800017,-62132.3464152696
15000,0.215,0.825,0.0111675958274975,13.0222481050587,-92949.1391093994,-92955.6502334519
20000,0.215,0.825,2.86797377723693e-06,31.1389328141231,-123661.817660228,-123677.387126635
25000,0.215,0.825,0.00818416968203902,13.7368189143017,-155287.861300769,-155294.729710226
30000,0.215,0.825,0.000203730250098098,21.9642602526583,-186133.635791632,-186144.617921759
10000,0.215,0.825,0.11660187964332,7.39124011200329,-62193.9848096765,-62197.6804297326
15000,0.215,0.825,0.00325195810300384,15.8327780334221,-92915.6328677085,-92923.5492567252
20000,0.215,0.825,0.00764917505190687,13.8916021975456,-124188.980542948,-124195.926344047
25000,0.215,0.825,3.77503778785739e-06,30.5536872532684,-155093.396441614,-155108.673285241
30000,0.215,0.825,0.00060538070013737,19.5761927614221,-186536.699976201,-186546.488072581
10000,0.215,0.825,0.00147629417659784,17.6013422644755,-62112.5590176148,-62121.3596887471
15000,0.215,0.825,0.0516892633750577,9.40720665748813,-93021.0826128158,-93025.7862161446
20000,0.215,0.825,0.00709960765590647,14.0620566759317,-123964.720989887,-123971.752018225
25000,0.215,0.825,5.95355542852192e-07,34.475184036477,-154912.866032357,-154930.103624375
30000,0.215,0.825,0.0867581627699794,8.13494610093767,-186165.269516723,-186169.336989773
10000,0.215,0.825,0.000688911112205515,19.2910785215936,-62267.5070460484,-62277.1525853092
15000,0.215,0.825,0.0753208495326111,8.48573346220655,-93102.8924891696,-93107.1353559007
20000,0.215,0.825,0.0210922918265018,11.5431648427329,-123785.524147734,-123791.295730156
25000,0.215,0.825,0.000595753166067932,19.6115276099881,-154832.386803439,-154842.192567244
30000,0.215,0.825,4.85098176024433e-06,30.0190250544692,-186583.423248501,-186598.432761029
10000,0.215,0.825,0.119030338019718,7.3388189880643,-62086.8754305883,-62090.5448400823
15000,0.215,0.825,0.0115722020991796,12.9401025864063,-93136.7114939987,-93143.1815452919
20000,0.215,0.825,0.00028250237556377,21.2499596266425,-123890.207342544,-123900.832322358
25000,0.215,0.825,2.13163106260731e-06,31.7701036761864,-155424.169697607,-155440.054749445
30000,0.215,0.825,8.37472091757623e-09,43.4427064732299,-185947.965631857,-185969.686985094
10000,0.215,0.825,0.0894363341799694,8.05912190198433,-61949.1213183471,-61953.1508792981
15000,0.215,0.825,0.0799177353377968,8.33908295418951,-93499.5306410606,-93503.7001825377
20000,0.215,0.825,0.000885715343844389,18.735643806489,-123608.088606193,-123617.456428096
25000,0.215,0.825,0.012956118582913,12.6789023916936,-154977.783960532,-154984.123411728
30000,0.215,0.825,3.26688745873326e-06,30.8616649448522,-186006.644867205,-186022.075699678
10000,0.215,0.825,0.00106975591727175,18.3173007332516,-61925.566302985,-61934.7249533517
15000,0.215,0.825,0.00615608668081731,14.3873534114973,-92611.8647954516,-92619.0584721573
20000,0.215,0.825,0.0504120289417386,9.46785181784071,-123793.086399308,-123797.820325217
25000,0.215,0.825,0.00954656901003962,13.383435127791,-154845.155289674,-154851.847007238
30000,0.215,0.825,0.000366399388887804,20.6802695526276,-185529.653146595,-185539.993281371
10000,0.215,0.825,0.166002093270893,6.48083267596667,-62192.7201300461,-62195.9605463841
15000,0.215,0.825,0.00226126983303386,16.6489419667632,-93269.4946430785,-93277.8191140619
20000,0.215,0.825,0.049651658307475,9.50465631842962,-124231.047104215,-124235.799432374
25000,0.215,0.825,2.57591016183726e-06,31.3674847184448,-154956.319245961,-154972.00298832
30000,0.215,0.825,0.000141444758847527,22.7593115519267,-185370.33100156,-185381.710657336
10000,0.215,0.825,0.00421811413355159,15.2455479575874,-62029.0093708189,-62036.6321447977
15000,0.215,0.825,0.336244149957553,4.55355706112459,-93213.8571270209,-93216.1339055514
20000,0.215,0.825,0.000326133519348636,20.9354834353144,-123835.738087638,-123846.205829355
25000,0.215,0.825,0.00010374041850782,23.4330414987053,-154676.573793295,-154688.290314045
30000,0.215,0.825,1.24109485865589e-08,42.6194175147684,-186446.188787078,-186467.498495836
10000,0.215,0.825,0.00963382969168902,13.3625155047193,-61730.6091225267,-61737.2903802791
15000,0.215,0.825,0.275384057979966,5.11818966679857,-92891.2358416428,-92893.7949364762
20000,0.215,0.825,0.038643552271921,10.108226520184,-124285.382837298,-124290.436950558
25000,0.215,0.825,0.00198364789922763,16.9421168456902,-155831.906162046,-155840.377220469
30000,0.215,0.825,2.35933817691174e-06,31.5542941584717,-186480.363994325,-186496.141141404
10000,0.215,0.825,0.0395582184706219,10.0521564589144,-61986.4736771785,-61991.499755408
15000,0.215,0.825,0.000233297511537885,21.6683774765988,-93306.4158517258,-93317.2500404641
20000,0.215,0.825,0.000358384027155852,20.7287804983498,-123940.141268243,-123950.505658493
25000,0.215,0.825,2.22238545228197e-06,31.6814595066244,-155423.751259232,-155439.591988985
30000,0.215,0.825,1.92720313287713e-08,41.6975097621907,-185850.787041298,-185871.63579618
10000,0.215,0.825,0.209696618489395,5.86196596916125,-62217.8938519597,-62220.8248349442
15000,0.215,0.825,0.0242209003422275,11.217933366861,-93335.4630143781,-93341.0719810615
20000,0.215,0.825,0.00047055645301742,20.1308390134072,-124431.782816622,-124441.848236129
25000,0.215,0.825,0.000241964067700896,21.5886823574547,-154904.377533101,-154915.17187428
30000,0.215,0.825,3.12440922176484e-07,35.8380361989257,-186545.205352108,-186563.124370207
10000,0.215,0.825,0.0227862541663933,11.3616836231522,-61883.3907202419,-61889.0715620535
15000,0.215,0.825,3.85026352314578e-05,25.5772561421327,-93079.5705610204,-93092.3591890915
20000,0.215,0.825,0.00106889536179679,18.3190859927854,-124135.046045225,-124144.205588221
25000,0.215,0.825,3.56236503570063e-06,30.6772347344086,-154716.687018129,-154732.025635496
30000,0.215,0.825,0.000451810986339147,20.2202027295134,-185680.562564662,-185690.672666027
10000,0.215,0.825,0.128688955400027,7.13966765458463,-61917.2005225011,-61920.7703563284
15000,0.215,0.825,2.09426249272163e-05,26.8880066807324,-93195.1121326481,-93208.5561359884
20000,0.215,0.825,0.00346893552538932,15.6872034516418,-123978.416481127,-123986.260082853
25000,0.215,0.825,6.56154387308145e-06,29.3742498898064,-155016.642562223,-155031.329687168
30000,0.215,0.825,0.000271206504544721,21.3392375971307,-186718.177662249,-186728.847281047
10000,0.215,0.825,0.298136294644834,4.89599685977737,-62121.1508086672,-62123.5988070971
15000,0.215,0.825,0.00137845006494897,17.7540097340825,-92736.4190005464,-92745.2960054135
20000,0.215,0.825,0.138990699660285,6.94189786436618,-124012.772953357,-124016.243902289
25000,0.215,0.825,0.0004662736278071,20.150941461965,-155135.905691624,-155145.981162355
30000,0.215,0.825,0.00191876117079199,17.0164672954706,-186393.269933895,-186401.778167542
10000,0.215,0.825,0.497562551981515,3.37227750371676,-61851.8545521463,-61853.5406908982
15000,0.215,0.825,7.42047998228387e-05,24.1594934057212,-92890.1131838703,-92902.1929305732
20000,0.215,0.825,2.81935942401143e-06,31.1753197847283,-124399.302700087,-124414.89035998
25000,0.215,0.825,0.000271392097516836,21.337741182535,-154887.655232874,-154898.324103465
30000,0.215,0.825,1.44925342913805e-06,32.5897441103007,-185635.424648126,-185651.719520182
50,0.215,0.825,0.678994979907232,2.30974724610951,-302.540969850966,-303.695843474021
60,0.215,0.825,0.496452071426983,3.37939362081818,-382.140917995921,-383.83061480633
70,0.215,0.825,0.57432957287991,2.90216210266465,-438.148196199576,-439.599277250908
80,0.215,0.825,0.285174614736108,5.02075411790884,-473.13277474578,-475.643151804734
90,0.215,0.825,0.136972791157543,6.97955145819788,-569.067097708617,-572.556873437716
100,0.215,0.825,0.0852262621855859,8.17931174066757,-632.684208054798,-636.773863925132
150,0.215,0.825,0.840553111946059,1.42090785356709,-921.011968413175,-921.722422339958
200,0.215,0.825,0.362240155696228,4.337602457304,-1247.58244770481,-1249.75124893346
